"country","year","hhid","grappe","menage","vague","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","halfab","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp"
"SEN",2018,6010,6,10,2,1,1,1,354.943420410156,7,6.09999996423721,3.79408812522888,1,50,2,1,7,1,1,0,1,1,1,5,3,4,2017180.46704102,1498736.74731445,3515917.25,427961.15625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,6011,6,11,2,1,1,1,354.943420410156,7,5.44999992847443,3.94895386695862,1,43,2,1,7,1,3,1,0,1,1,2,3,4,1627415.75683594,2239746.39276123,3867162.25,470715.03125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,6012,6,12,2,1,1,1,354.943420410156,1,0.790000021457672,1,1,60,2,1,7,0,1,0,1,1,1,4,3,9,515304.5,542504.17767334,1057808.625,901303,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,7001,7,1,1,1,1,1,518.303466796875,4,3.18000000715256,2.60710310935974,2,71,5,1,7,1,4,2,0,5,3,,,,2878991.13439941,13093473.5985107,15972465,3402324,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7002,7,2,1,1,1,1,518.303466796875,9,7.55000001192093,5.4649920463562,1,63,6,1,7,1,9,10,0,1,1,10,3,1,4465727.67407227,16996001.6629028,21461730,2031823.375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7003,7,3,1,1,1,1,518.303466796875,6,4.49000000953674,3.56045484542847,1,79,2,1,7,1,9,8,0,5,3,,,,4188062.55810547,10710624.5991211,14898687,2115731,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7004,7,4,1,1,1,1,518.303466796875,1,0.660000026226044,1,2,75,5,2,7,1,4,2,1,5,3,,,,1214139.93920898,10437507.6595459,11651648,9927756,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7005,7,5,1,1,1,1,518.303466796875,7,5.62999999523163,4.25669956207275,2,65,5,1,7,1,4,1,0,5,3,,,,4417505.20568848,14377813.3790588,18795318,2287786,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7006,7,6,1,1,1,1,518.303466796875,3,2.4200000166893,2.19882225990295,2,64,2,1,7,1,9,10,0,5,3,,,,1853369.73571777,19053945.3371582,20907316,5938008,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7007,7,7,1,1,1,1,518.303466796875,6,4.68999999761581,3.24624681472778,1,45,2,1,7,1,6,2,0,1,1,7,3,2,968673.627929688,6077572.09545898,7046245.5,1000622.4375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7008,7,8,1,1,1,1,518.303466796875,4,2.49000000953674,2.44471025466919,2,75,2,1,7,1,9,8,0,5,3,,,,8441444.66345215,20027546.1801758,28468990,6064232,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7009,7,9,1,1,1,1,518.303466796875,4,3.55000001192093,2.7683789730072,1,81,2,1,7,1,9,7,0,1,1,8,3,1,11663222.4139404,20089811.1488037,31753034,6763772,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7010,7,10,1,1,1,1,518.303466796875,5,4.13999998569489,3.00836849212646,1,48,2,1,11,1,9,8,0,1,1,2,3,2,3275901.59875488,18797812.6827393,22073714,3761570,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7011,7,11,1,1,1,1,518.303466796875,8,6.63000005483627,4.78946924209595,1,78,2,1,7,1,6,2,1,5,3,,,,5557134.40661621,24315765.4954834,29872900,3181640.5,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,7012,7,12,1,1,1,1,518.303466796875,2,2,1.61214470863342,1,19,1,1,11,1,6,2,0,1,1,6,3,3,1621784.65356445,3245721.95123291,4867506.5,2073673,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,8001,8,1,2,1,1,1,279.429321289063,6,4.20999997854233,3.24624681472778,2,27,2,1,7,1,4,1,0,5,3,,,,1653706.75341797,1206350.74249268,2860057.5,406150.71875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8002,8,2,2,1,1,1,279.429321289063,1,1,1,1,49,3,1,7,1,3,1,0,1,1,4,3,3,738778.349609375,390797.016723633,1129575.375,962451.6875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8003,8,3,2,1,1,1,279.429321289063,5,3.8299999833107,3.00836849212646,1,42,2,1,7,1,4,1,0,1,1,11,1,3,2469167.40258789,6416788.08447266,8885955,1514250.875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8004,8,4,2,1,1,1,279.429321289063,7,5.38999998569489,3.79408812522888,1,48,2,2,11,1,4,2,1,1,1,11,6,2,2235951.4342041,6088761.84332275,8324713.5,1013292.8125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8005,8,5,2,1,1,1,279.429321289063,5,3.51999998092651,2.84862303733826,1,41,2,1,7,1,9,7,0,1,1,11,2,2,4762491.3581543,6536561.36688232,11299053,1925465.5,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8006,8,6,2,1,1,1,279.429321289063,5,3.89999997615814,3.16717648506165,1,35,2,1,7,1,9,10,0,1,1,9,3,2,1993365.50897217,5540034.27868652,7533400,1283762.625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8007,8,7,2,1,1,1,279.429321289063,2,1.75999999046326,1.61214470863342,1,26,1,2,4,1,9,7,0,2,1,6,3,3,857964.445556641,5807404.10943604,6665368.5,2839604.75,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8008,8,8,2,1,1,1,279.429321289063,16,14.6999999880791,9.00799369812012,1,44,2,1,7,1,9,9,0,1,1,11,3,1,4177384.14086914,7580231.31555176,11757615,626127.8125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8009,8,9,2,1,1,1,279.429321289063,6,4.56000000238419,3.56045484542847,2,53,5,1,7,0,1,0,1,1,1,6,3,9,2714550.44018555,5827095.09716797,8541646,1212981.125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8010,8,10,2,1,1,1,279.429321289063,1,1,1,1,36,1,2,7,1,9,7,0,1,1,8,3,3,760599.981933594,1248043.32669067,2008643.25,1711459.125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8011,8,11,2,1,1,1,279.429321289063,6,4.66000002622604,3.40375375747681,1,75,3,1,7,0,1,0,0,1,1,6,3,9,1269857.48974609,2351143.68026733,3621001.25,514210.71875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,8012,8,12,2,1,1,1,279.429321289063,9,6.72999995946884,5.0157527923584,1,74,2,1,7,1,1,0,0,5,3,,,,4310416.90283203,7112759.92645264,11423177,1081454.125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,9001,9,1,1,1,1,1,528.238830566406,2,1.75999999046326,1.61214470863342,1,47,3,1,7,0,1,0,1,1,1,4,3,9,2455376.92211914,1990396.62023926,4445773.5,1894004.75,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9002,9,2,1,1,1,1,528.238830566406,2,2,1.61214470863342,1,23,1,1,7,1,1,0,0,1,1,7,3,4,1568237.6184082,2134241.58276367,3702479.25,1577343.75,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,9003,9,3,1,1,1,1,528.238830566406,6,4.93999999761581,3.56045484542847,2,62,5,1,7,0,1,0,0,1,1,7,3,9,2391243.92724609,2033910.80464172,4425154.5,628406.875,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9004,9,4,1,1,1,1,528.238830566406,2,2,1.61214470863342,1,28,2,1,7,0,1,0,0,1,1,10,3,3,1069360.1875,757925.000671387,1827285.25,778466.75,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9005,9,5,1,1,1,1,528.238830566406,8,6.11000001430511,4.33324432373047,2,65,2,1,7,0,1,0,0,1,1,7,3,9,3913575.44458008,3334210.56402588,7247786,771932.125,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9006,9,6,1,1,1,1,528.238830566406,1,1,1,1,43,3,1,7,0,1,0,0,1,1,8,3,9,883832.6171875,979850.277770996,1863682.875,1587946,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9007,9,7,1,1,1,1,528.238830566406,2,1.51999998092651,1.61214470863342,2,47,5,1,7,1,3,1,0,1,1,11,5,4,2779953.94763184,1459610.14434814,4239564,1806154.625,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9008,9,8,1,1,1,1,528.238830566406,3,2.18000000715256,2.19882225990295,2,65,5,1,7,1,4,1,0,1,1,6,3,9,2781718.79443359,2697140.77345276,5478859.5,1556082.5,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,9009,9,9,1,1,1,1,528.238830566406,12,9.41000008583069,6.1313362121582,2,82,5,1,7,1,1,0,0,5,3,,,,3100629.22119141,3973991.38769531,7074620.5,502325.9375,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9010,9,10,1,1,1,1,528.238830566406,15,12.3100000023842,7.94328212738037,1,51,2,1,7,1,3,1,0,1,1,11,1,2,7476502.8046875,5176274.87399292,12652778,718717.75,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9011,9,11,1,1,1,1,528.238830566406,6,5.1599999666214,3.24624681472778,1,68,2,1,7,1,1,0,1,5,3,,,,2251350.98413086,1138708.06787109,3390059,481415.09375,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,9012,9,12,1,1,1,1,528.238830566406,1,0.660000026226044,1,2,54,3,1,7,0,3,0,1,1,1,10,3,9,1223735.64868164,661362.088409424,1885097.75,1606192.5,391340.34375,333440.5,1.17364370822906,1.01178658008575
"SEN",2018,10001,10,1,2,1,1,1,271.430480957031,17,13.9299998879433,8.79622268676758,1,69,2,1,7,1,3,1,1,5,3,,,,9109908.03369141,9547392.85848999,18657300,935111.9375,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10002,10,2,2,1,1,1,271.430480957031,1,1,1,1,40,2,1,7,1,4,1,0,1,1,6,3,9,389107.466796875,1307244.28106689,1696351.75,1445372,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10003,10,3,2,1,1,1,271.430480957031,10,8.00999999046326,5.53945875167847,2,56,1,1,7,0,1,0,0,1,1,6,3,9,3267976.9453125,3949101.16442871,7217078,614929.25,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10004,10,4,2,1,1,1,271.430480957031,7,5.93000000715256,3.79408812522888,1,35,2,2,7,1,3,0,0,1,1,4,3,9,1943346.44726563,2901821.09735107,4845167.5,589758.875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10005,10,5,2,1,1,1,271.430480957031,10,7.75999993085861,5.3904128074646,1,46,3,1,7,1,4,1,0,1,1,5,3,9,5269908.57226563,6743203.21124268,12013112,1023574.0625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10006,10,6,2,1,1,1,271.430480957031,3,2.20999997854233,2.03320145606995,1,31,2,1,7,1,4,1,0,1,1,7,3,4,1325068.66894531,1092912.83547974,2417981.5,686744.875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10007,10,7,2,1,1,1,271.430480957031,2,1.01499998569489,1.44039678573608,2,31,2,1,7,0,1,0,0,1,1,10,3,3,957165.1328125,769038.37121582,1726203.5,735403.5625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10008,10,8,2,1,1,1,271.430480957031,3,3,2.19882225990295,1,36,2,1,7,0,1,0,0,1,1,8,3,4,1406570.96191406,2414886.85388184,3821457.75,1085354.25,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10009,10,9,2,1,1,1,271.430480957031,10,8.34999996423721,5.53945875167847,2,49,6,1,7,0,1,0,0,5,3,,,,3127780.65985107,5305606.27209473,8433387,718564.5,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10010,10,10,2,1,1,1,271.430480957031,1,1,1,1,40,1,2,7,1,4,0,0,1,1,5,3,9,695240.384033203,1120953.67773438,1816194,1547483.25,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10011,10,11,2,1,1,1,271.430480957031,2,1.75999999046326,1.61214470863342,1,37,3,1,7,0,3,0,0,1,1,8,3,4,2079621.63085938,1687044.11734009,3766665.75,1604688.75,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,10012,10,12,2,1,1,1,271.430480957031,6,4.89999997615814,3.56045484542847,2,45,2,1,7,0,1,0,0,1,1,4,3,9,3206193,4534113.78347778,7740307,1099184.625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,11001,11,1,1,1,1,1,309.685638427734,3,2.20999997854233,2.03320145606995,1,30,2,1,7,1,4,1,0,1,1,2,3,3,1606702.25439453,1454633.35021973,3061335.5,869467.625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11002,11,2,1,1,1,1,309.685638427734,1,1,1,1,31,1,1,7,1,4,1,0,1,1,7,3,3,1039312.05712891,1175376.72088623,2214688.75,1887019.625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11003,11,3,1,1,1,1,309.685638427734,1,1,1,1,41,2,1,7,1,4,1,0,1,1,8,3,9,1664173.12304688,2153033.76837158,3817207,3252441,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11004,11,4,1,1,1,1,309.685638427734,3,2.66000002622604,2.19882225990295,2,62,5,1,7,1,3,1,0,5,3,,,,1620759.88061523,1461650.97253418,3082410.75,875453.3125,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11005,11,5,1,1,1,1,309.685638427734,15,11.2749999761581,7.65674352645874,2,59,6,1,7,0,3,0,0,5,3,,,,4969262.30566406,3448644.12750244,8417906,478163.65625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11006,11,6,1,1,1,1,309.685638427734,8,6.48000001907349,4.33324432373047,1,53,2,1,7,1,6,2,0,1,1,6,3,9,3947352.25219727,5829828.03747559,9777180,1041327.5,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11007,11,7,1,1,1,1,309.685638427734,6,5.12999999523163,3.40375375747681,1,51,3,1,7,1,6,2,1,1,1,10,3,9,4717310.51831055,4893415.21646118,9610726,1364798.875,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11008,11,8,1,1,1,1,309.685638427734,9,7.28000003099442,5.16597747802734,1,72,2,1,7,0,3,0,0,1,1,5,3,9,2745713.34936523,3561258.22375488,6306971.5,597093.125,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11009,11,9,1,1,1,1,309.685638427734,3,2.20999997854233,2.03320145606995,1,45,2,1,7,0,1,0,0,1,1,11,1,3,2535986.97143555,4608541.5178833,7144528.5,2029158.875,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11010,11,10,1,1,1,1,309.685638427734,5,3.51999998092651,2.84862303733826,2,39,5,1,7,1,4,1,0,5,3,,,,808026.279052734,2420575.05404663,3228601.25,550184.25,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11011,11,11,1,1,1,1,309.685638427734,1,1,1,1,49,2,1,7,1,1,0,0,1,1,6,3,9,658950.522949219,947963.205200195,1606913.75,1369166.625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,11012,11,12,1,1,1,1,309.685638427734,10,8.14000004529953,5.3904128074646,2,56,6,1,7,0,1,0,0,1,1,10,3,9,1353310.48291016,2691000.775177,4044311.25,344594.46875,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,12001,12,1,2,1,1,1,515.531127929688,6,4.60000002384186,3.87160706520081,2,79,5,2,7,0,1,0,0,5,3,,,,3788013.85107422,5119967.17858887,8907981,1265003.625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12002,12,2,2,1,1,1,515.531127929688,9,7.10999995470047,5.0157527923584,2,79,5,1,7,0,1,0,0,5,3,,,,3725093.64501953,7245879.25201416,10970973,1038643.125,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12003,12,3,2,1,1,1,515.531127929688,12,9.15499997138977,6.42487049102783,1,90,5,1,7,1,6,5,1,5,3,,,,3372563.12982178,7739451.30718994,11112014,788996.875,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12004,12,4,2,1,1,1,515.531127929688,8,5.45999997854233,4.33324432373047,2,66,3,1,7,1,6,3,0,5,3,,,,4321643.51904297,7564180.359375,11885824,1265910.625,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12005,12,5,2,1,1,1,515.531127929688,20,14.1099999547005,9.57005882263184,2,83,1,1,7,0,1,0,0,5,3,,,,4070993.11132813,6160427.46981812,10231421,435882.75,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12006,12,6,2,1,1,1,515.531127929688,2,1.75999999046326,1.61214470863342,1,37,2,1,7,1,9,6,0,1,1,8,3,2,1831171.30908203,3546881.17816162,5378052.5,2291177.75,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12007,12,7,2,1,1,1,515.531127929688,5,4.08000004291534,3.3251039981842,2,89,5,1,7,0,1,0,0,5,3,,,,1557776.0123291,3992436.62780762,5550212.5,945808.75,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12008,12,8,2,1,1,1,515.531127929688,1,1,1,1,19,1,2,7,1,8,2,0,5,3,,,,582541.408935547,2813892.00543213,3396433.5,2893922.25,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12009,12,9,2,1,1,1,515.531127929688,6,3.98500001430511,3.40375375747681,1,40,2,1,7,1,9,6,0,1,1,4,2,3,2968475.57055664,5494986.51281738,8463462,1201878.375,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12010,12,10,2,1,1,1,515.531127929688,10,7.89000004529953,5.24090766906738,1,59,2,1,7,1,4,1,0,5,3,,,,3283313.36230469,3473336.27819824,6756649.5,575698.5,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12011,12,11,2,1,1,1,515.531127929688,9,7.20999997854233,4.71377897262573,1,67,2,1,7,1,3,1,0,5,3,,,,3446966.40722656,3203940.96994019,6650907.5,629654.25,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,12012,12,12,2,1,1,1,515.531127929688,5,3.61999994516373,3.00836849212646,2,49,3,1,7,0,1,0,0,1,1,11,3,9,1143660.49609375,1572776.02825928,2716436.5,462906.5,391340.34375,333440.5,1.17364370822906,0.991646707057953
"SEN",2018,13001,13,1,1,1,1,1,587.516296386719,8,5.98000001907349,4.78946924209595,1,46,2,2,7,1,3,1,0,1,1,4,3,9,3797097.13696289,4944099.27587891,8741196,930989.125,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13002,13,2,1,1,1,1,587.516296386719,10,8.68999999761581,5.68806028366089,2,52,3,1,7,1,9,7,0,1,1,11,2,2,2140393.64868164,9094985.83483887,11235379,957307.4375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13003,13,3,1,1,1,1,587.516296386719,3,2.62000000476837,2.03320145606995,1,46,2,1,7,1,9,9,0,1,1,10,3,9,1625233.4486084,6462865.08721924,8088098.5,2297147.5,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13004,13,4,1,1,1,1,587.516296386719,2,1.37999999523163,1.44039678573608,2,31,1,1,7,0,1,0,0,1,1,6,3,9,1849188.01306152,1648620.9041748,3497809,1490149.375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13005,13,5,1,1,1,1,587.516296386719,4,2.46499997377396,2.44471025466919,1,31,2,1,7,1,9,9,0,1,1,6,3,3,2960597.65368652,2993595.43310547,5954193,1268313.625,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13006,13,6,1,1,1,1,587.516296386719,4,3.47999995946884,2.44471025466919,1,50,2,1,7,0,1,0,0,1,1,10,5,4,928581.645385742,1652087.52893066,2580669.25,549713.0625,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13007,13,7,1,1,1,1,587.516296386719,12,9.69000005722046,6.2782940864563,1,85,2,1,7,1,3,1,0,5,3,,,,2101594.9934082,4176341.21942139,6277936,445758.21875,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13008,13,8,1,1,1,1,587.516296386719,6,5.21000003814697,3.87160706520081,1,70,2,1,7,1,1,0,0,5,3,,,,3257148.86071777,7758298.18743896,11015447,1564280.375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13009,13,9,1,1,1,1,587.516296386719,5,3.08499997854233,2.84862303733826,1,38,2,1,7,1,9,9,0,1,1,11,2,1,3445322.50793457,5794676.61022949,9239999,1574583.25,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13010,13,10,1,1,1,1,587.516296386719,4,3.4200000166893,2.7683789730072,2,58,5,1,7,0,1,0,0,1,1,6,3,9,1739473.99963379,4536880.98565674,6276355,1336937.875,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13011,13,11,1,1,1,1,587.516296386719,9,7.13999998569489,5.0157527923584,1,64,3,1,7,1,1,0,0,1,1,8,2,2,4790343.2734375,13232256.2653198,18022600,1706234.25,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,13012,13,12,1,1,1,1,587.516296386719,2,1.75999999046326,1.61214470863342,1,31,2,1,4,0,1,0,0,1,1,10,3,9,958327.3046875,1132834.41601563,2091161.75,890884.375,391340.34375,333440.5,1.17364370822906,1.00795042514801
"SEN",2018,14001,14,1,2,1,1,1,617.504333496094,2,1.35000002384186,1.44039678573608,2,61,6,1,7,1,3,0,0,1,1,6,3,9,1021137.65136719,1290431.45733643,2311569,984783.125,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14002,14,2,2,1,1,1,617.504333496094,7,6.4200000166893,4.25669956207275,2,62,3,1,7,0,3,0,0,1,1,6,3,9,2374099.13964844,1597029.43664551,3971128.5,483369.90625,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14003,14,3,2,1,1,1,617.504333496094,4,2.86000001430511,2.44471025466919,1,52,2,1,7,0,1,0,0,1,1,6,3,9,1093421.29345703,542743.049194336,1636164.375,348522.375,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14004,14,4,2,1,1,1,617.504333496094,6,4.89999997615814,3.56045484542847,2,45,5,1,7,0,1,0,0,1,1,6,3,9,1758598.32324219,2198567.54672241,3957165.75,561948.75,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14005,14,5,2,1,1,1,617.504333496094,4,2.75999999046326,2.44471025466919,2,29,2,1,7,1,4,2,0,1,1,6,3,9,2138391.52197266,2789156.14465332,4927547.5,1049625.875,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14006,14,6,2,1,1,1,617.504333496094,14,11.4650000333786,7.58492422103882,2,57,6,1,7,0,1,0,0,1,1,6,3,9,4507124.67858887,6702753.86566162,11209879,682239.125,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14007,14,7,2,1,1,1,617.504333496094,10,7.4200000166893,5.3904128074646,1,60,3,1,7,0,1,0,0,1,1,5,3,3,3124123.33947754,5045831.63241577,8169955,696118.8125,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14008,14,8,2,1,1,1,617.504333496094,13,9.47499996423721,6.78971195220947,1,47,3,1,7,1,9,6,0,1,1,11,3,2,5725075.22167969,5021333.20172119,10746408,704342.1875,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14009,14,9,2,1,1,1,617.504333496094,6,4.51999998092651,3.40375375747681,1,45,2,1,7,0,1,0,0,1,1,2,3,2,2484096.0300293,3266621.99859619,5750718,816647.3125,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14010,14,10,2,1,1,1,617.504333496094,5,4.02999997138977,2.84862303733826,1,62,2,1,7,1,6,4,0,5,3,,,,2274578.13989258,3829398.45666504,6103976.5,1040175.375,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14011,14,11,2,1,1,1,617.504333496094,15,11.25,7.51302909851074,1,91,3,1,7,0,1,0,1,5,3,,,,2321727.69293213,5364766.66018677,7686494.5,436617.15625,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,14012,14,12,2,1,1,1,617.504333496094,9,6.59999996423721,4.86502647399902,2,43,5,1,7,1,3,0,0,1,1,6,3,9,2617663.62060547,4559462.78369141,7177126.5,679472.375,391340.34375,333440.5,1.17364370822906,0.995482861995697
"SEN",2018,15001,15,1,1,1,1,1,540.435607910156,11,9.73000001907349,6.49801921844482,1,72,2,1,7,1,4,1,0,1,1,11,3,2,5499006.80322266,8568748.18127441,14067755,1089672.125,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15002,15,2,1,1,1,1,540.435607910156,3,2.20999997854233,2.03320145606995,1,31,2,1,7,0,1,0,0,1,1,10,3,8,2711387.60986328,2508885.14056396,5220273,1482639.875,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15003,15,3,1,1,1,1,540.435607910156,6,4.4200000166893,3.40375375747681,1,55,1,2,7,1,9,10,1,1,1,8,3,1,2324415.73999023,4736701.49047852,7061117,1002734.375,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15004,15,4,1,1,1,1,540.435607910156,5,4.26999998092651,2.68787527084351,2,51,6,1,7,1,1,0,0,1,1,4,3,9,3303280.29248047,5810155.14013672,9113435,1553015.625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15005,15,5,1,1,1,1,540.435607910156,3,2.55000001192093,2.19882225990295,1,62,2,1,7,1,3,0,1,5,3,,,,2802322.81665039,5148685.11584473,7951008,2258211.75,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15006,15,6,1,1,1,1,540.435607910156,5,3.8299999833107,3.00836849212646,2,39,2,2,7,1,3,1,0,1,1,10,3,3,2074402.15136719,3120899.82397461,5195302,885328.625,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15007,15,7,1,1,1,1,540.435607910156,9,7.05000007152557,5.4649920463562,1,70,2,1,7,1,4,1,0,5,3,,,,3934645.30957031,5554913.046875,9489558,898394.75,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15008,15,8,1,1,1,1,540.435607910156,12,9.35999995470047,6.42487049102783,1,31,2,1,7,1,4,1,0,1,1,11,3,3,7649769.59667969,6783022.62640381,14432792,1024785.125,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15009,15,9,1,1,1,1,540.435607910156,12,9.19499999284744,6.42487049102783,1,40,2,1,7,1,9,5,0,1,1,9,4,2,3013083.62768555,4948620.78991699,7961704.5,565312.4375,391340.34375,333440.5,1.17364370822906,1.00890946388245
"SEN",2018,15010,15,10,1,1,1,1,540.435607910156,4,2.8299999833107,2.44471025466919,1,39,2,1,7,1,9,9,0,1,1,11,3,1,2736701.05932617,3106923.47479248,5843624.5,1244761.125,391340.34375,333440.5,1.17364370822906,1.00890946388245
