"country","hhid","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"SEN",463004,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329561471939087,0,0,0,0,0,0,0,0,1,0,0
"SEN",463005,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,,20,27,0,0,0,1,0,0,0,0,0
"SEN",463006,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0.271086663007736,0,4,0,0,0,0,1,0,0,0,0
"SEN",463007,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",463008,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0865421742200851,0,0,0,0,0,0,0,0,0,0,0
"SEN",463009,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,,0,10,0,0,0,0,0,0,0,0,0
"SEN",463010,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",463011,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,10,20,0,0,0,0,0,0,0,0,0
"SEN",463012,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",464001,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",464002,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,0,0,0,0,0
"SEN",464003,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2.06853488087654,0,50,0,0,0,0,0,0,0,0,0
"SEN",464004,2,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",464005,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,1,10,0,0,0,0,0,0,0,0,0
"SEN",464006,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,0,3,0,0,0,0,0,0,1,0,0
"SEN",464007,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",464008,2,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,9,0,0,0,0,0,0,0,0,0
"SEN",464009,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",464010,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",464011,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",464012,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,1,0,0,0,0,0
"SEN",465001,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,0,0,0,0
"SEN",465002,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,2,10,0,0,0,0,0,0,0,0,0
"SEN",465003,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30143016576767,0,110,0,0,0,0,0,0,1,0,0
"SEN",465004,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",465005,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.100000001490116,0,3,0,0,0,1,0,0,0,0,0
"SEN",465006,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0.100000001490116,5,3,0,0,0,0,0,0,1,0,0
"SEN",465007,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462769031524658,0,8,0,0,0,0,0,0,0,0,0
"SEN",465008,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.100000001490116,0,4,0,0,0,1,0,0,0,0,0
"SEN",465009,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,4,0,0,0,1,0,0,0,0,0
"SEN",465010,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,1,0,0,0,0
"SEN",465011,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,5,0,0,0,0,0,0,0,0,0
"SEN",465012,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555314183235168,0,0,0,0,0,0,0,0,0,0,0
"SEN",466001,2,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0.729321718215942,0,0,0,0,0,0,0,0,0,0,0
"SEN",466002,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,1,0,0,0,0,0
"SEN",466003,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",466004,3,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",466005,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",466006,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0
"SEN",466007,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0
"SEN",466008,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",466009,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,12,0,0,0,0,0,0,0,1,0
"SEN",466010,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.801143765449524,3,4,0,0,0,0,0,0,0,0,0
"SEN",466011,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,13,0,0,0,0,0,0,0,0,0
"SEN",466012,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0
"SEN",467001,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55999994277954,0,2,0,0,1,1,1,1,0,0,0
"SEN",467002,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27241513133049,0,7,0,0,0,1,0,0,0,0,0
"SEN",467003,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.30937999486923,0,6,0,0,0,1,1,1,1,0,1
"SEN",467004,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75321173667908,0,3,0,0,0,1,1,1,0,1,0
"SEN",467005,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40447962284088,0,8,0,0,0,0,1,1,1,0,0
"SEN",467006,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42660349607468,0,4,0,0,0,1,1,1,0,1,0
"SEN",467007,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0.810000002384186,9,30,0,0,6,1,1,1,1,0,0
"SEN",467008,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,1,1,0,0,0
"SEN",467009,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.100000001490116,0,3,0,0,0,1,1,1,0,0,0
"SEN",467010,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.100000001490116,0,7,0,0,14,0,1,1,0,0,0
"SEN",467011,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207758024334908,0,2,0,0,0,0,1,0,0,0,0
"SEN",467012,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.200000002980232,0,4,0,0,0,1,1,1,1,0,0
"SEN",468001,2,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",468002,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.761834740638733,6,12,0,0,0,1,0,1,0,0,0
"SEN",468003,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0
"SEN",468004,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"SEN",468005,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.07961404323578,0,0,0,0,0,1,0,0,0,0,0
"SEN",468006,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829050660133362,0,0,0,0,0,1,0,0,0,0,0
"SEN",468007,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829050660133362,0,0,0,0,0,0,0,0,1,0,0
"SEN",468008,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574479579925537,0,0,0,0,0,0,1,0,0,1,0
"SEN",468009,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.426693767309189,0,8,0,0,0,0,0,0,0,0,0
"SEN",468010,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",468011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"SEN",468012,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,0,0,0,1,1,0,0,0,0
"SEN",469001,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.14999997615814,0,32,0,0,6,0,0,0,0,0,0
"SEN",469002,4,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",469003,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",469004,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589999973773956,0,0,0,0,0,0,0,0,0,0,0
"SEN",469005,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",469006,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,3,0,0,4,0,0,0,0,0,0
"SEN",469007,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.13012552261353,27,53,0,0,0,0,1,0,0,0,0
"SEN",469008,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"SEN",469009,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",469010,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",469011,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0
"SEN",469012,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.159999996423721,2,6,0,0,2,0,0,0,0,0,0
"SEN",470001,4,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",470002,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.731491267681122,8,0,0,0,0,0,0,0,0,0,0
"SEN",470003,4,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",470004,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",470005,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",470006,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",470007,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1.15608787536621,0,0,0,0,0,0,0,0,0,0,0
"SEN",470008,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",470009,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620088219642639,0,50,0,0,0,0,1,0,1,0,0
"SEN",470010,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907070219516754,8,60,0,0,0,0,0,0,0,0,0
"SEN",470011,3,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",470012,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.67688512802124,0,0,0,0,0,1,1,0,1,0,0
"SEN",471001,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1.9013919532299,0,0,0,0,0,0,0,0,1,0,0
"SEN",471002,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",471003,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19000005722046,0,0,0,0,0,0,0,0,0,0,0
"SEN",471004,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.41021940112114,0,0,0,0,0,0,1,0,0,0,0
"SEN",471005,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",471006,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.509999990463257,0,2,0,0,0,0,0,0,0,0,0
"SEN",471007,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.03999996185303,0,0,0,0,0,0,0,0,0,0,0
"SEN",471008,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.959999978542328,7,4,0,0,0,0,0,0,0,0,0
"SEN",471009,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.637096762657166,0,0,0,0,0,0,0,0,0,0,0
"SEN",471010,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",471011,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",471012,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01999998092651,0,0,0,0,0,0,0,0,0,0,0
"SEN",472001,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0.703489780426025,0,10,0,0,0,0,0,0,0,0,0
"SEN",472002,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,,0,24,0,0,0,0,0,0,0,0,0
"SEN",472003,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"SEN",472004,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",472005,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1.79551589488983,0,27,0,0,0,0,0,0,0,0,0
"SEN",472006,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",472007,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0.514048039913177,0,11,0,0,0,0,0,1,0,0,0
"SEN",472008,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.850176453590393,0,3,0,0,0,1,0,1,0,0,0
"SEN",472009,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0
"SEN",472010,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",472011,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,7,0,0,0,0,0,0,0,0,0
"SEN",472012,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,1,0,0,0,0,0
"SEN",473001,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,4.3899998664856,0,0,0,0,0,0,0,0,0,0,0
"SEN",473002,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",473003,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1.10551708936691,1,12,0,0,0,0,1,0,0,0,0
"SEN",473004,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",473005,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2.31032657623291,0,1,0,0,0,1,0,0,0,0,0
"SEN",473006,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1.85000002384186,0,37,0,0,0,0,0,0,0,0,0
"SEN",473007,2,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,6.07000017166138,7,0,0,0,12,1,0,0,0,0,0
"SEN",473008,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,7.14000010490417,0,0,0,0,0,1,0,0,0,0,0
"SEN",473009,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3.04000008106232,0,1,0,0,0,1,0,0,0,0,0
"SEN",473010,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",473011,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,2.34908670186996,0,12,0,0,0,0,0,0,0,0,0
"SEN",473012,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,2.94000005722046,0,8,0,0,12,0,1,0,0,0,0
"SEN",474001,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18364298343658,0,6,0,0,0,1,1,0,0,0,0
"SEN",474002,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"SEN",474003,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,0,0,1,0,0,0,0
"SEN",474004,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,233,0,0,0,0,1,0,0,0,0
"SEN",474005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264741599559784,0,10,0,0,0,0,0,0,0,0,0
"SEN",474006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929181396961212,0,65,0,0,0,0,1,0,0,1,0
"SEN",474007,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,0,3,0,1,1,1,0,0
"SEN",474008,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,1,0,0
"SEN",474009,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91746401786804,39,65,0,0,0,0,1,0,0,0,0
"SEN",474010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",474011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11790990829468,0,50,0,0,0,0,0,0,0,0,0
"SEN",474012,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.18192863464355,20,65,0,0,0,0,1,0,0,0,0
"SEN",475001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",475002,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,15,0,0,0,0,0,0,0,0,0
"SEN",475003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,47,0,0,0,0,0,0,0,0,0
"SEN",475004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24416920542717,2,12,0,0,0,0,1,0,0,0,0
"SEN",475005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,240,0,0,0,0,0,0,0,0,0
"SEN",475006,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,40,0,0,0,0,0,0,0,0,0
"SEN",475007,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,75,0,0,0,0,0,0,0,0,0
"SEN",475008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680000007152557,10,50,0,0,0,0,1,0,0,0,0
"SEN",475009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639999985694885,11,55,0,0,0,0,0,0,0,0,0
"SEN",475010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,40,210,0,0,0,0,0,0,0,0,0
"SEN",475011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,17,0,0,0,0,0,0,0,0,0
"SEN",475012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,29,0,0,0,0,1,0,0,0,0
"SEN",476001,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",476002,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",476003,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",476004,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,,0,8,0,0,0,1,0,1,0,0,0
"SEN",476005,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0
"SEN",476006,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330000013113022,1,9,0,0,0,0,0,0,0,0,0
"SEN",476007,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",476008,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,45,110,0,0,0,0,0,1,0,0,0
"SEN",476009,2,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0.819999992847443,0,0,0,0,0,0,0,0,0,0,0
"SEN",476010,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",476011,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",476012,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",477001,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",477002,4,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,,0,5,0,0,5,0,0,0,0,0,0
"SEN",477003,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1.1152822971344,0,2,0,0,0,0,0,0,0,0,0
"SEN",477004,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,1,1,1,0,0,0
"SEN",477005,4,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,0,0,0
"SEN",477006,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,1,3,0,0,0,1,1,1,0,0,0
"SEN",477007,2,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.514776848256588,27,163,0,0,0,0,1,1,0,0,0
"SEN",477008,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,273.102214694023,3,14,0,0,0,1,1,1,1,0,0
"SEN",477009,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.520421329885721,0,11,0,0,0,1,1,1,1,0,0
"SEN",477010,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,4,0,0,1,0,1,1,1,0,0
"SEN",477011,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1.59947729110718,2,7,0,0,3,0,1,0,0,0,0
"SEN",477012,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29391136020422,0,10,0,0,5,0,1,1,1,0,0
"SEN",478001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",478002,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.100000001490116,1,12,0,0,0,1,0,1,0,0,0
"SEN",478003,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",478004,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,3,0,0,0,0,0,0,0,0,0
"SEN",478005,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,,0,11,0,0,0,0,0,0,0,0,0
"SEN",478006,3,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",478007,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0
"SEN",478008,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"SEN",478009,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
