"vague","grappe","menage","s11q00","s11q01","s11q02","s11q03__1","s11q03__2","s11q03__3","s11q04","s11q05","s11q06","s11q07","s11q08","s11q09a","s11q09b__0","s11q09b__1","s11q09b__2","s11q09b__3","s11q09b__4","s11q09b__5","s11q09b__6","s11q09b__7","s11q09b__8","s11q09b__9","s11q09b__10","s11q09b__11","s11q09b__12","s11q09b__13","s11q09b__14","s11q09b__15","s11q10","s11q11","s11q12","s11q13","s11q14","s11q15","s11q16","s11q17","s11q18","s11q19","s11q20","s11q21","s11q22","s11q23","s11q24a","s11q24b","s11q25","s11q26","s11q27a","s11q27b","s11q28","s11q29a","s11q29b_heure","s11q29b_minute","s11q30","s11q31a","s11q31b_heure","s11q31b_minutes","s11q32","s11q33__1","s11q33__2","s11q33__3","s11q33__4","s11q33__5","s11q33__6","s11q33__7","s11q34","s11q35","s11q36","s11q37a","s11q37b","s11q38","s11q39","s11q40","s11q41","s11q42","s11q43","s11q44","s11q45a","s11q45b","s11q46","s11q47","s11q48a","s11q48b","s11q49","s11q50","s11q51","s11q52a","s11q52b","s11q53__1","s11q53__2","s11q53__3","s11q53__4","s11q53__5","s11q53__6","s11q53__7","s11q53__8","s11q54","s11q55","s11q56","s11q57","s11q58","s11q59","s11q60","s11q61"
2,322,11,1,3,4,0,0,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,2,,,,1,7500,3,3,8,3,1,3,8,3,1,3,2,,,,,,,,1,,2,10000,2,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,5,5,2,,2,2,4,1
1,224,7,1,3,2,0,0,0,5,8000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,3,2,2,,,,2,,7,7,0,,,,0,,,,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,5,11,,,,,4,2
1,29,9,2,2,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,2,18500,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,61000,3,1,2,,,,1,2,9800,2,1,1,,,1,1,2,5000,2,0,0,2,1,0,0,0,0,2,1,2,,1,5,2,
2,207,12,1,3,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,,2,,2,1,1,1,1,,5000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,16000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,2,1,0,0,0,0,2,3,2,,2,1,2,1
2,227,11,10,3,1,0,0,0,5,3500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,,,,1,1500,4,4,25,3,0,5,25,3,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,2,3,1,1,4,1,4,
1,228,8,1,3,3,0,0,1,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,3000000,2,,1,1,3,2,1,2,3000,3,2,,1,1,0,,,,0,,,,1,0,1,1,0,0,0,0,1,3,1,5500,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,5,6,2,,4,1,4,
1,457,10,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,2,,1,4,3,2,1,2,3800,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,3500,3,1,2,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,2,9,2,,2,1,4,
1,89,1,1,3,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,4,3,3,2,,,,2,,7,5,10,1,0,5,10,1,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,5,2,4,1
1,447,4,2,3,6,0,0,0,5,38000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,,,,1,3000,3,3,50,3,0,5,50,3,0,5,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,0,0,0,0,0,0,0,1,5,3,2,,4,1,4,
1,571,10,1,3,7,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,3,2,2,,,,2,,5,5,1,1,0,2,1,1,0,2,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,2,2,4,1
1,481,2,1,3,9,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,1,1,1,1,2,3000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,2,5000,4,1,1,7,2,4,2,,,,2,,,,,1,3,2000,2,0,1,0,0,0,0,0,0,6,8,1,2,7,5,3,2
1,186,11,1,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,1,1,1,2,5000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,3,1,3,4,4,3,2
1,329,11,2,2,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,2,8000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,70000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,1,2,,2,1,1,2
2,542,11,4,5,1,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,4,2,2,,,,2,,4,6,700,15,1,25,50,1,0,7,1,0,1,0,0,0,0,0,4,,,,,3,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,10,,,,,4,6
1,507,9,1,5,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,6,3,1,2,3750,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,7,2,,6,2,4,2
2,115,12,1,3,5,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,2,,,,2,,5,7,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,3,9,2,,4,4,4,
1,392,1,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,1,1,3,2,2,,,,2,,5,7,10,5,0,5,10,5,0,5,1,0,1,1,0,0,0,0,1,3,1,1100,3,1,1,7,3,1,2,,,,2,,,,,2,,,,1,0,2,0,0,0,0,0,4,4,1,1,2,5,3,
1,503,4,1,3,6,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,5000,2,,2,7,4,3,1,2,5000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,1,4,1,1,2,4,4,2
1,70,2,1,3,1,0,0,0,5,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,2,2,,,,1,9999,3,3,8,3,0,2,8,3,0,2,2,,,,,,,,1,3,2,10000,2,1,1,1,1,1,2,,,,2,,,,,1,3,2500,2,0,0,0,1,0,0,0,0,2,5,1,2,2,5,4,
2,581,12,8,3,12,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,2,7,3,3,2,,,,2,,6,6,50,3,1,0,50,3,1,0,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,5,2,4,2
2,306,11,1,2,1,0,0,0,5,25000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,,,,2,,6,8,5,1,1,1,4,1,1,1,1,0,0,1,0,0,0,0,1,2,2,5000,2,1,1,2,1,1,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,3,1,3,2,1,1,1
1,77,12,2,3,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,2,18000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,26000,3,1,1,1,1,1,2,,,,2,,,,,1,3,2500,2,0,0,2,1,0,0,0,0,2,5,2,,4,1,4,2
2,441,12,1,3,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,800000,2,,2,4,3,2,2,,,,2,,6,6,5,5,0,5,5,5,0,5,1,0,0,1,0,0,0,0,4,,,,,5,,,,,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,3,9,2,,7,5,5,2
1,357,2,1,3,8,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,1,1,3,2,1,2,4200,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,7260,3,1,1,3,2,2,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,6,2,,2,2,4,3
1,311,11,1,3,4,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,4000000,2,,2,1,3,2,1,2,0,2,2,,4,4,15,5,0,5,15,5,0,5,2,,,,,,,,1,3,2,6750,2,1,1,7,4,1,2,,,,2,,,,,1,3,3000,2,0,1,2,0,0,0,0,0,5,4,2,,4,1,4,1
1,567,7,1,3,10,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,7,3,2,2,,,,2,,5,5,1,1,0,2,1,1,0,2,1,0,1,1,0,0,0,0,1,2,1,52000,3,1,2,,,,2,,,,2,,,,,1,2,3000,3,0,1,0,0,0,0,0,0,5,4,2,,4,1,4,1
2,62,11,2,3,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,1,3,,,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,5000,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,2,4,1,3,2,4,4,1
1,148,9,1,3,2,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,2,3,1,1,2,4500,3,1,1500,6,6,1,1,0,1,1,1,0,1,2,,,,,,,,1,3,1,3350,3,1,1,1,1,1,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,5,3,1,1,7,1,4,
1,143,8,1,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,6000000,2,,2,1,3,3,1,2,7000,3,2,,1,1,0,,,,0,,,,1,0,0,0,0,0,0,1,1,3,1,17000,3,1,1,1,1,1,2,,,,2,,,,,1,2,2000,3,0,0,2,1,0,0,0,0,5,4,2,,2,1,2,
2,306,12,1,2,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,2,,,,2,,7,7,0,,,,0,,,,2,,,,,,,,1,,2,10000,2,1,1,3,1,1,2,,,,2,,,,,1,,3000,2,0,0,0,1,0,0,0,0,2,1,2,,2,1,4,
1,239,6,1,4,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,2,2,,,,2,,6,6,100,3,0,10,100,3,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,8,2,,4,2,4,2
2,594,12,8,3,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,6,2,2,2,,,,2,,8,8,500,6,0,10,500,6,0,10,1,0,0,1,0,0,0,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,5,2,4,
2,156,12,1,3,2,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,,,,2,,5,5,0,,,,0,,,,2,,,,,,,,4,,,,,7,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,8,2,,2,4,4,
2,153,11,1,2,8,1,1,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,1,1,1,1,,35000,3,1,6000,16,16,1,1,0,1,1,1,0,1,2,,,,,,,,1,,1,60000,3,1,2,,,,2,,,,2,,,,,1,,5000,2,0,0,2,1,0,0,0,0,2,3,2,,2,1,2,3
2,185,11,1,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,,15000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,10600,3,1,1,3,5,1,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,2,5,2,,3,1,1,2
1,584,5,1,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,4,4,3,2,,,,2,,6,6,50,1,0,5,50,1,0,5,1,0,1,1,0,0,0,0,4,,,,,7,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,12,1,2,7,5,5,
2,523,11,1,3,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,8000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,3,,,12000,3,2,,,,,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,2,4,2,,4,4,4,3
2,523,12,1,3,6,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,200000,2,,2,2,3,2,1,,5250,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,,1,5100,3,1,1,1,1,5,2,,,,2,,,,,2,,,,0,1,0,0,0,0,0,0,5,9,1,1,2,1,4,3
2,211,11,1,3,2,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,4,2,1,,2250,3,2,,1,1,0,,,,0,,,,2,,,,,,,,3,,,2500,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,3,3,2,,3,5,5,
2,316,12,1,3,3,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,25000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,33000,3,1,1,7,3,4,2,,,,2,,,,,1,2,4000,3,0,0,1,2,0,0,0,0,2,8,1,4,2,4,1,2
1,293,5,1,3,5,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,2,9000,2,2,,1,1,0,,,,0,,,,1,0,0,0,1,0,1,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,4,1,1,2,4,4,
1,432,8,2,3,4,0,0,0,1,,,,,1,7,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,3,2,2,,,,2,,5,5,5,1,1,5,5,1,1,5,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,4,9,2,,1,4,4,5
2,280,12,1,5,8,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,1,7,4,3,2,,,,2,,6,6,30,3,0,2,30,3,0,2,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,11,,,,,5,6
2,409,12,1,3,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,,2,1,3,2,2,,,,2,,6,6,1000,10,2,0,1000,5,2,0,1,0,1,0,0,0,0,0,1,,1,5000,3,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,2,0,0,0,0,6,4,2,,4,2,4,
2,248,11,1,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,8,4,4,2,,,,2,,4,4,500,5,0,50,500,5,0,50,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,6,2,4,6
2,573,11,1,4,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,1,7,3,3,2,,,,2,,6,6,15,2,0,2,15,2,0,2,1,0,1,1,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,0,1,0,0,0,0,0,5,9,2,,5,2,4,
1,299,9,12,3,12,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,2,33000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,3,1,48000,3,1,1,2,1,1,2,,,,2,,,,,1,3,3000,2,0,0,2,1,0,0,0,0,2,3,2,,1,5,2,1
2,40,11,2,3,2,0,0,0,5,22500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,3,,,2,,2,2,0,,,,0,,,,2,,,,,,,,1,3,1,5500,3,1,2,,,,2,,,,2,,,,,1,3,2000,2,0,0,0,1,0,0,0,0,2,4,1,3,4,1,2,
2,254,12,1,2,3,0,0,1,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,1,8000000,2,,2,1,1,1,1,,20000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,48000,3,1,1,3,1,1,2,,,,2,,,,,1,,10000,2,0,0,1,2,0,0,0,0,2,2,2,,4,1,3,
2,223,12,2,3,4,0,0,0,5,30000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,2,4000,3,2,,2,2,0,,,,0,,,,2,,,,,,,,1,2,1,30000,3,1,1,2,1,3,2,,,,2,,,,,1,2,3000,2,0,0,1,2,0,0,0,0,2,8,2,,4,5,4,
2,519,11,2,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,1,900,4,4,30,2,1,5,30,2,1,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,2,0,5,11,,,,,4,4
2,511,11,2,5,2,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,1,200000,2,,2,2,4,3,2,,,,1,3000,4,4,74,10,0,10,74,10,0,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,4,4
1,191,9,1,3,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,2,,2,7,5,3,1,2,3000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,2,0,0,0,0,0,0,5,9,2,,4,2,4,
2,274,10,2,2,5,0,0,0,3,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,1,,6000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,3,1,3,2,4,4,2
1,275,9,7,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,1,3,2,1,2,4000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,9,2,,3,2,4,2
1,57,8,2,3,1,0,0,0,5,15000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,6000,3,2,,2,2,10,1,0,3,10,3,0,3,2,,,,,,,,1,3,1,16000,3,1,1,1,1,2,2,,,,2,,,,,1,3,3000,2,0,0,2,1,0,0,0,0,2,4,1,3,2,1,1,2
2,117,12,1,3,5,0,0,1,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,1,1,1,,4000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,21000,3,1,2,,,,2,,,,2,,,,,1,,5000,2,0,0,2,1,0,0,0,0,3,3,2,,2,1,4,2
2,467,12,1,3,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,2,3,3,1,,1250,2,2,,2,2,0,,,,0,,,,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,6,2,,7,5,4,2
2,73,10,1,3,3,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,2,2,2,,,,1,12000,4,4,40,5,0,10,40,5,0,10,2,,,,,,,,1,,2,5000,2,2,,,,,2,,,,2,,,,,1,,5000,2,0,0,2,1,0,0,0,0,2,4,2,,2,2,4,2
1,145,2,4,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,7,4,3,2,,,,1,6000,4,6,1000,60,2,0,1000,60,2,0,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,2,0,5,9,1,1,6,2,4,5
2,583,11,1,5,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,6,6,200,5,0,10,200,5,0,10,1,0,0,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,5,2,4,2
2,92,12,1,3,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,,2,,2,4,3,3,2,,,,2,,7,5,0,,,,0,,,,1,0,0,1,0,0,0,0,1,,1,10000,3,1,2,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,8,2,,4,2,4,2
1,451,11,1,5,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,1,7,4,3,2,,,,2,,6,6,70,3,1,15,70,3,1,20,1,0,1,1,0,0,1,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,1,9,2,,1,2,4,3
1,265,7,1,3,1,0,0,0,5,25000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2000,3,2,,1,1,0,,,,0,,,,2,,,,,,,,1,2,1,3000,3,1,1,2,1,2,2,,,,1,2,1000,1,5,1,2,10000,2,0,0,2,1,0,0,0,0,1,2,1,3,2,1,1,
2,596,12,12,3,12,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,7,3,2,2,,,,2,,5,5,0,,,,0,,,,1,0,1,1,0,0,0,0,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,4,4
2,456,10,1,5,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,2,,,,2,,6,6,150,6,0,20,150,6,0,20,1,0,1,1,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,9,2,,4,2,4,
2,216,10,1,3,1,0,0,0,5,5000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,2,,,,1,3500,4,4,200,7,0,10,200,7,0,10,2,,,,,,,,1,2,1,7800,3,1,2,,,,2,,,,2,,,,,2,,,,0,0,0,1,0,0,0,0,1,9,2,,4,4,4,
2,502,10,2,3,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,1,2,2,1,,6000,2,2,,1,1,0,,,,0,,,,2,,,,,,,,1,,1,35000,3,1,1,2,1,1,2,,,,2,,,,,2,,,,0,2,0,1,0,0,0,0,5,5,2,,4,2,4,1
1,263,9,1,3,5,0,0,0,1,,,,,1,1,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,-999999999,2,,,,2,,2,,2,1,3,2,2,,,,1,7500,4,4,50,8,0,5,50,5,0,3,1,0,1,0,0,0,0,0,4,,,,,4,,,,,2,,,,2,,,,,2,,,,0,0,1,2,0,0,0,0,1,4,2,,4,2,4,2
1,350,12,2,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,7,4,3,1,2,6500,2,1,2500,4,4,2000,20,1,10,2000,20,1,10,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,6,11,,,,,4,6
2,446,11,1,3,3,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,,2,,2,1,3,2,2,,,,1,3000,3,3,0,,,,0,,,,2,,,,,,,,1,,2,5000,2,2,,,,,2,,,,2,,,,,2,,,,0,1,2,0,0,0,0,0,5,9,1,2,4,2,4,1
1,550,11,1,3,2,0,0,0,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,1,3,2,2,,,,2,,10,6,100,30,0,30,1,5,0,5,2,,,,,,,,4,,,,,4,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,3,9,2,,4,3,3,
2,540,12,2,2,4,0,0,0,5,55000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,3,,,2,,1,1,0,,,,0,,,,3,,,,,,,,1,3,1,76800,3,1,1,3,1,2,2,,,,2,,,,,1,3,3000,2,0,0,1,0,0,0,0,0,2,6,2,,2,2,1,2
1,237,5,1,5,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,,2,,2,7,4,3,2,,,,2,,5,5,1,1,0,1,1,1,0,1,2,,,,,,,,4,,,,,6,,,,,2,,,,2,,,,,2,,,,1,0,0,0,0,0,0,0,5,11,,,,,3,6
