"vague","grappe","menage","s01q00a","s07aq01","s07aq02","s07aq03","s07aq04","s07aq05","s07aq06","s07aq07","s07aq08","s07aq09","s07aq10","s07aq11","s07aq12","s07aq13","s07aq14","s07aq15","s07aq16","s07aq17","s07aq18","s07aq19","s07aq20","s07aq21"
1,15,1,8,1,2000,,4,,,4,,,4,,,4,,,4,,,4,,
1,15,1,10,1,3600,,1,4500,,4,,,4,,,1,300,,4,,,4,,
1,15,1,5,4,,,4,,,4,,,4,,,1,350,,4,,,4,,
1,15,1,7,1,3750,,4,,,4,,,4,,,1,300,,4,,,4,,
1,15,1,1,1,1500,,1,6250,,4,,,4,,,1,500,,1,1000,,4,,
1,15,1,4,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
1,15,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,15,1,3,1,800,,2,,7000,2,,7000,4,,,2,,700,4,,,4,,
1,15,1,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,323,3,5,1,1225,,4,,,4,,,4,,,4,,,1,350,,4,,
1,323,3,2,1,1225,,4,,,4,,,4,,,4,,,4,,,4,,
1,323,3,6,1,1225,,4,,,4,,,4,,,4,,,1,50,,4,,
1,323,3,4,1,1225,,4,,,4,,,4,,,4,,,1,350,,4,,
1,323,3,3,1,1225,,4,,,4,,,4,,,4,,,4,,,4,,
1,323,3,1,1,1400,,4,,,4,,,4,,,1,100,,1,100,,4,,
2,524,9,8,4,,,4,,,4,,,4,,,2,,500,4,,,4,,
2,524,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,1,4,,,2,,1000,4,,,4,,,2,,200,4,,,4,,
2,524,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,524,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,4,4,,,4,,,4,,,1,250,,4,,,4,,,4,,
1,99,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,99,3,3,4,,,4,,,4,,,1,400,,4,,,4,,,4,,
1,505,11,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,16,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
1,505,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,5,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
1,505,11,6,4,,,4,,,2,,500,4,,,4,,,4,,,4,,
1,505,11,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,7,4,,,4,,,4,,,4,,,2,,100,4,,,4,,
1,505,11,15,4,,,4,,,2,,500,4,,,4,,,4,,,4,,
1,505,11,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,505,11,13,4,,,4,,,2,,300,4,,,4,,,4,,,4,,
1,505,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,1,1,1750,,1,3500,,1,2100,,4,,,1,1750,,4,,,4,,
2,519,8,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,519,8,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,384,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,326,11,6,4,,,4,,,4,,,4,,,1,350,,4,,,4,,
2,326,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,326,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,326,11,2,1,1400,,1,3500,,4,,,4,,,1,600,,1,500,,4,,
2,60,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,60,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,60,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,60,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,60,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,60,9,1,2,,3500,2,,3500,1,3500,,4,,,2,,700,4,,,4,,
1,239,9,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,19,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,23,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,24,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,9,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,488,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,488,10,1,2,,600,4,,,4,,,4,,,4,,,4,,,4,,
2,488,10,2,4,,,2,,1500,4,,,4,,,2,,150,4,,,4,,
2,488,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,488,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,488,10,4,2,,500,2,,1000,4,,,4,,,2,,200,4,,,4,,
1,265,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,11,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,11,2,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
1,265,11,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,464,8,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,342,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,19,4,,,4,,,4,,,1,400,,4,,,1,300,,4,,
1,357,9,13,4,,,1,500,,1,500,,4,,,4,,,4,,,4,,
1,357,9,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,4,4,,,4,,,4,,,1,400,,4,,,1,300,,4,,
1,357,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,6,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
1,357,9,7,4,,,4,,,4,,,1,500,,4,,,1,200,,4,,
1,357,9,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,9,4,,,1,1500,,4,,,4,,,4,,,4,,,4,,
1,357,9,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,8,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,11,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
1,357,9,2,4,,,1,4000,,4,,,4,,,4,,,4,,,4,,
1,357,9,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,10,4,,,4,,,4,,,1,350,,4,,,1,350,,4,,
1,357,9,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,357,9,1,1,3500,,4,,,4,,,1,6000,,4,,,4,,,4,,
1,110,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,110,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,110,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,110,10,4,1,100,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,5,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,5,2,4,,,4,,,2,,1500,4,,,4,,,4,,,4,,
1,222,5,1,1,2100,,4,,,4,,,1,500,,4,,,4,,,4,,
1,222,5,6,1,1400,,4,,,4,,,4,,,1,350,,4,,,4,,
1,222,5,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,5,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,368,6,3,1,3000,,2,,4000,1,3000,,1,1250,,1,300,,1,2000,,4,,
1,368,6,2,1,3500,,1,3500,,1,5000,,4,,,1,1000,,1,1500,,4,,
1,368,6,1,1,5000,,1,6000,,1,1000,,4,,,1,2000,,1,1200,,4,,
2,338,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,338,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,338,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,338,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,338,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,338,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,276,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,225,11,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,20,10,1,4,,,4,,,4,,,1,450,,4,,,4,,,4,,
2,462,7,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,4,1,600,,4,,,4,,,4,,,2,,500,4,,,4,,
2,462,7,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,8,4,,,4,,,4,,,1,400,,4,,,4,,,4,,
2,462,7,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,3,2,,1750,2,,3500,2,,3500,4,,,2,,700,4,,,4,,
2,462,7,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,7,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,2,4,,,4,,,4,,,4,,,1,700,,1,700,,4,,
1,265,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,265,6,8,1,500,,1,1400,,1,3000,,4,,,1,350,,1,700,,4,,
2,67,9,7,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
2,67,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,9,6,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,67,9,5,1,500,,4,,,4,,,1,300,,4,,,4,,,4,,
2,209,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,10,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
2,209,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,9,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
2,209,10,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,209,10,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,75,11,10,4,,,4,,,4,,,1,125,,4,,,4,,,4,,
2,75,11,8,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
2,75,11,3,,,,,,,,,,,,,,,,,,,,,
2,75,11,6,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
2,75,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,75,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,75,11,7,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
2,75,11,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,75,11,5,1,2100,,4,,,4,,,4,,,1,350,,4,,,4,,
2,75,11,9,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
2,250,11,4,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
2,250,11,3,4,,,4,,,4,,,4,,,4,,,2,,250,4,,
2,250,11,1,1,800,,4,,,1,750,,1,200,,1,300,,4,,,4,,
2,250,11,2,1,600,,4,,,1,550,,2,,350,2,,200,4,,,4,,
2,250,11,6,1,400,,4,,,2,,650,1,100,,1,125,,1,175,,4,,
2,250,11,5,1,450,,4,,,1,600,,1,200,,4,,,4,,,4,,
2,111,12,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,111,12,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,111,12,1,1,500,,1,1000,,1,500,,4,,,1,500,,4,,,4,,
2,111,12,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,111,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,111,12,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,550,6,1,1,2100,,2,,4000,3,1500,1200,4,,,1,1400,,4,,,4,,
1,91,2,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,91,2,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,65,6,3,4,,,4,,,4,,,4,,,4,,,1,200,,4,,
1,65,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,65,6,5,4,,,4,,,4,,,1,50,,4,,,4,,,4,,
1,65,6,4,1,1250,,4,,,4,,,1,150,,4,,,1,200,,4,,
1,65,6,1,1,1500,,4,,,4,,,1,600,,2,,300,4,,,4,,
1,419,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,12,4,,,4,,,4,,,1,350,,4,,,4,,,4,,
1,299,3,14,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
1,299,3,13,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
1,299,3,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,4,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,1,1,4500,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,88,9,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,293,3,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,293,3,1,1,600,,1,2500,,4,,,1,500,,4,,,1,150,,4,,
1,293,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,293,3,5,4,,,4,,,4,,,1,150,,4,,,4,,,4,,
1,293,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,293,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,293,3,6,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
1,293,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,10,5,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
1,171,10,4,4,,,4,,,4,,,1,250,,4,,,4,,,4,,
1,171,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,10,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,171,10,6,2,,600,2,,800,4,,,4,,,1,100,,1,150,,4,,
1,171,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,334,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,595,12,7,1,200,,4,,,4,,,1,100,,4,,,4,,,4,,
1,595,12,1,1,400,,4,,,4,,,1,50,,4,,,4,,,4,,
1,595,12,5,1,200,,4,,,4,,,1,50,,4,,,4,,,4,,
1,595,12,3,1,400,,4,,,4,,,1,100,,4,,,4,,,4,,
1,595,12,6,1,200,,4,,,4,,,1,50,,4,,,4,,,4,,
1,595,12,4,1,400,,4,,,4,,,1,150,,4,,,4,,,4,,
1,595,12,2,1,400,,4,,,4,,,1,100,,4,,,4,,,4,,
1,261,6,1,1,2100,,1,7500,,1,2400,,4,,,4,,,1,150,,4,,
2,164,10,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,164,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,164,10,4,1,1400,,2,,4200,4,,,4,,,1,350,,4,,,4,,
2,164,10,1,1,1400,,2,,4200,4,,,4,,,4,,,4,,,4,,
1,390,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,390,3,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,394,1,5,1,1200,,4,,,4,,,4,,,4,,,1,300,,4,,
1,394,1,1,4,,,4,,,4,,,1,500,,4,,,1,1500,,4,,
1,394,1,4,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
1,394,1,2,4,,,2,,500,4,,,4,,,4,,,4,,,4,,
1,394,1,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,543,3,3,1,1200,,1,2500,,1,2500,,4,,,1,750,,1,600,,4,,
1,543,3,2,1,750,,2,,2500,4,,,4,,,4,,,1,250,,4,,
1,543,3,4,1,1000,,2,,2500,4,,,4,,,4,,,1,250,,4,,
1,543,3,1,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
2,96,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,96,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,96,10,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
