"hh_cluster","hh_id","region","departement","urban_rural","hhweight","imp_water_wet","imp_water_dry","imp_cooking","imp_walls","imp_ceiling","imp_floors","toilet_imp","aircon_housing","w_heater","c_fan","armchairs","table_chairs","bed","s_mattres","e_iron","gas_elec_stove","gas_cylinder","non_e_blender","refrigerator","p_fan","tv","land_phone","mobile_p","wardrobes","carpet","microwave","freezer","washing_machine","aircon_asset","car","computer","printer","sat_dish","building_house","c_iron","radio","camera","tablet","unbuilt_land","e_foodprocesor","dvd","motorcycle","improved_stoves","gas_e_hotplate","canoe","v_cleaner","bicycle","hunting_rif","camcorder","guitar","gard_tools","video_camera","hifi","piano","generator","wealth_index_all","fresh_sardinella","fresh_barracuda","fresh_tilapia","fresh_other","smoked_keti_sardinella","smoked_sardinella","dried_fish","crabs","conserves","head_employment","any_adult_employed","any_adult_woman_employed","hh_size","gender_head_hh","any_adult_woman_literate","any_adult_literate","...1.x","NearFact","dist_NearFact","tt_NearFact","NearFact_L","Ldist_NearFact_L","Nb_factories","Sea Production","Afric Azote","Africa Feed","Omega Fishing","Min_tt_factories","Min_Factory_name","mean_tt_factories","mean_Min_tt_factories","...1.y","NearMarket","dist_NearMarket","tt_NearMarket","NearMarket_L","Ldist_NearMarket_L","Nb_markets","distance_to_marine_km","distance_to_inland_km","proximity_to_water_km","geometry"
"2_446","2_446_2",10,102,2,191.713302612305,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64224787823852,1,0,0,0,1,0,0,0,0,0,0,0,2,"women",0,0,2819,"Societe Des Produits Halieutiques (Sph Sarl)",288525.383023578,333.693434175952,NA,NA,13,485.511760032933,468.256926036994,423.286363288516,384.688383542069,384.688383542069,"Omega Fishing",440.435858225128,440.435858225128,2819,"Basse Santa Su",49923.3957444133,56.4558441227157,NA,NA,55,171.561854893379,193.459854388481,171.561854893379,c(-13.75318044, 13.14170212)
"2_446","2_446_5",10,102,2,191.713302612305,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.18213982917431,1,0,1,0,1,0,0,0,0,1,1,0,23,"men",0,1,3132,"Societe Des Produits Halieutiques (Sph Sarl)",288525.383023578,333.693434175952,NA,NA,13,485.511760032933,468.256926036994,423.286363288516,384.688383542069,384.688383542069,"Omega Fishing",440.435858225128,440.435858225128,3132,"Basse Santa Su",49923.3957444133,56.4558441227157,NA,NA,55,171.561854893379,193.459854388481,171.561854893379,c(-13.75318044, 13.14170212)
"2_446","2_446_3",10,102,2,191.713302612305,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.60339943424493,1,0,0,0,1,0,0,0,0,0,1,1,10,"men",0,0,2934,"Societe Des Produits Halieutiques (Sph Sarl)",288525.383023578,333.693434175952,NA,NA,13,485.511760032933,468.256926036994,423.286363288516,384.688383542069,384.688383542069,"Omega Fishing",440.435858225128,440.435858225128,2934,"Basse Santa Su",49923.3957444133,56.4558441227157,NA,NA,55,171.561854893379,193.459854388481,171.561854893379,c(-13.75318044, 13.14170212)
"2_448","2_448_9",10,102,2,226.592330932617,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5786407167475,1,0,0,0,0,0,0,0,0,1,1,0,20,"men",1,1,5905,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,5905,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_2",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.37638210113468,0,0,0,0,0,0,0,0,0,1,1,0,1,"men",0,0,1691,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,1691,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_3",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.68948890773919,1,0,0,0,0,0,0,0,0,1,1,0,10,"men",0,1,1758,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,1758,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_8",10,102,2,226.592330932617,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-3.77762386180962,1,0,0,0,0,0,0,0,0,1,1,1,8,"men",0,0,4794,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,4794,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_4",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3336709559917,1,0,0,0,1,0,0,0,0,1,1,1,3,"women",0,0,1912,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,1912,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_11",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.71881779602514,1,0,0,0,0,0,0,0,0,1,1,0,19,"men",1,1,6589,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,6589,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_12",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04061555287045,1,0,0,0,0,0,0,0,0,1,1,0,11,"men",0,0,6599,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,6599,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_10",10,102,2,226.592330932617,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.22186401974751,1,0,0,0,0,0,0,0,0,0,1,1,7,"men",0,0,6233,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,6233,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_7",10,102,2,226.592330932617,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3486963342771,1,0,0,0,0,0,0,0,0,1,1,1,8,"women",0,1,4025,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,4025,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_5",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3336709559917,1,0,0,0,0,0,0,0,0,1,1,1,12,"men",1,1,1921,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,1921,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_6",10,102,2,226.592330932617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04061555287045,1,0,0,0,0,0,0,0,0,1,0,0,8,"men",0,0,3762,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,3762,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_448","2_448_1",10,102,2,226.592330932617,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.05980577783015,1,0,0,0,1,0,0,0,0,1,1,0,13,"men",0,1,897,"Societe Des Produits Halieutiques (Sph Sarl)",246859.574465064,282.622366364087,NA,NA,13,503.813275223098,472.842712474621,427.872149726143,389.274169979696,389.274169979696,"Omega Fishing",448.450576850889,448.450576850889,897,"Gabu",56860.2195547884,64.0416305603426,NA,NA,54,121.246220133822,127.286012027403,121.246220133822,c(-14.20123103, 12.73554602)
"2_450","2_450_4",10,102,2,230.472717285156,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.11501239842948,0,0,0,0,0,0,0,0,0,0,0,0,6,"women",0,0,2970,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,2970,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_7",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.98254431086044,1,0,1,0,0,0,0,0,0,1,1,1,14,"men",0,1,4122,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,4122,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_6",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99014359066558,1,0,0,0,0,0,0,0,0,1,1,0,7,"men",1,1,3117,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,3117,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_10",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49430364760976,0,0,1,0,0,0,0,0,0,1,1,0,4,"men",0,0,4419,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,4419,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_1",10,102,2,230.472717285156,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19967773686141,0,0,1,0,0,0,0,0,0,1,1,0,12,"men",1,1,1275,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,1275,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_8",10,102,2,230.472717285156,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0710528620427,0,0,1,0,0,0,0,0,0,0,0,0,6,"men",0,1,4249,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,4249,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_12",10,102,2,230.472717285156,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66161567827519,0,0,1,0,0,0,0,0,0,1,1,1,9,"women",1,1,6644,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,6644,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_5",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9861570234389,1,0,1,0,0,0,0,0,0,1,1,1,15,"men",0,0,3095,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,3095,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_9",10,102,2,230.472717285156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77770608433642,0,0,0,0,1,0,0,0,0,1,1,0,6,"men",0,0,4394,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,4394,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_2",10,102,2,230.472717285156,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.42066199245539,1,0,1,0,1,0,0,0,0,1,1,0,11,"men",1,1,2094,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,2094,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_3",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3336709559917,1,0,0,0,1,0,0,0,0,1,1,0,8,"men",1,1,2897,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,2897,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_450","2_450_11",10,102,2,230.472717285156,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.23567122967872,0,0,1,0,0,0,0,0,0,1,1,1,6,"men",1,1,5208,"Societe Des Produits Halieutiques (Sph Sarl)",262011.196396429,301.865007051206,NA,NA,13,500.612265096321,470.47012947259,425.499566724113,386.901586977666,386.901586977666,"Omega Fishing",445.870887067672,445.870887067672,5208,"Basse Santa Su",65431.6334302889,70.0416305603426,NA,NA,55,139.901526541475,145.814610190981,139.901526541475,c(-14.03326308, 12.80486405)
"2_452","2_452_7",10,102,2,231.056198120117,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.59099013576318,1,0,1,0,0,0,0,0,0,1,1,1,6,"men",0,1,2168,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,2168,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_2",10,102,2,231.056198120117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04061555287045,0,0,1,0,1,0,0,0,0,1,1,1,7,"men",1,1,914,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,914,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_12",10,102,2,231.056198120117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.08332669801343,0,0,1,0,0,0,0,0,0,1,1,0,8,"men",0,0,5764,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,5764,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_6",10,102,2,231.056198120117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.13778522744498,0,0,0,0,1,0,0,0,0,1,1,0,6,"men",1,1,2086,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,2086,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_8",10,102,2,231.056198120117,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.72129184350018,0,0,1,0,0,0,0,0,0,1,1,0,11,"men",0,1,2400,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,2400,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_1",10,102,2,231.056198120117,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49382046118865,0,0,1,0,0,0,0,0,0,1,1,0,5,"men",0,1,215,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,215,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_9",10,102,2,231.056198120117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25044348696388,1,0,1,0,1,0,0,0,0,1,1,0,8,"men",1,1,3506,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,3506,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_5",10,102,2,231.056198120117,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53276030328461,1,0,1,0,0,0,0,0,0,1,1,1,7,"men",1,1,2071,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,2071,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_11",10,102,2,231.056198120117,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99641001050574,1,0,0,0,0,0,0,0,0,1,1,0,7,"men",1,1,4780,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,4780,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
"2_452","2_452_4",10,102,2,231.056198120117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.13778522744498,0,0,0,0,0,0,0,0,0,1,1,0,11,"men",0,1,1372,"Societe Des Produits Halieutiques (Sph Sarl)",270111.337934991,308.793939239341,NA,NA,13,486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385,1372,"Basse Santa Su",52806.9851324223,56.1837661840735,NA,NA,54,158.128971337174,164.016369452909,158.128971337174,c(-13.93882438, 12.94699294)
