"","hh_id","Aussie Group","Omaurci Sa","Alfa Service Limited Sarl","Somaesp Sarl","Rim Fish Meal","Mah El Turk Sarl","Xiangheshun-Mauritanie SA","Lemseafood","Atyfen","Sino-Rim","Africa Proteine","Mauritania Fishmeal Sarl","Continental Seafood Sa","MMOA Peche Farine Et Huile","SFHP Sarl","Ocean Proteine","Atlantic Proteine","Comapeche","Mouhit Al Baraka","Atlantic Peche","Sicop Industrie Sa","SMPC Sarl","Hongdong Intl Fishery Development Farine et Huile","Olvea Atlantic","Cofrima Proteine Sarl","MCF Sarl","SOREC Sa","Fimol Sarl","MTP Fish Sarl","SMVP Sa","MOCV Sarl","Moumena Fishing","Mauritania Business Sarl","Sahara Peche Sarl","Jin Zhuang Fishing","Proteine Seafood Sarl Farine & Huile","Inchiri Entreprenariat Farine & Huile","Not_identified","Not_identified","Sea Production","Barna Senegal","Afric Azote","Senegal Protein","Africa Feed","Omega Pelagic","Omega Fishing","Societe Des Produits Halieutiques (Sph Sarl)","Beal Meal","NDAM (Nouvelles Démarches Avicoles et Maritimes)","Nessim","Golden Lead Import/Export (Atlantic Fishmeal)","JXYG"
"56","1_189_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.477705423414,439.477705423414,442.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,439.477705423414,457.735064736295,439.477705423414,305.293939239341,417.301081914278,469.242207411233,468.413780286486,434.857431100382,424.242207411232,454.626983722083,629.413780286486,424.242207411232,422.786363288517,632.538671967515,634.881817718022,637.827993848859
"57","2_556_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.849855149558,608.908729652604,647.73715677735,646.908729652604,602.766594028873,553.198051533949,564.168614282426,478.747258045115,553.198051533949,610.494516090231,503.232539419354,490.747258045115,487.161471607488
"58","1_329_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.146752981726,557.146752981726,560.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,557.146752981726,575.404112294607,557.146752981726,193.28174593052,45.6421356237309,86.3700576850888,85.5416305603426,44.4705627484771,65.9558441227157,96.5416305603426,369.666522241371,65.9558441227157,45.8137084989848,337.28174593052,341.867532368147,355.110173055267
"59","1_59_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.416305603427,567.416305603427,570.416305603427,567.416305603427,567.416305603427,567.416305603427,567.416305603427,567.416305603427,567.416305603427,567.416305603427,585.673664916308,567.416305603427,202.137084989848,31.6274169979695,22.8994949366117,22.0710678118655,28.5918830920368,76.7045814642448,96.8467170879757,373.042676580869,76.7045814642448,24.3847763108502,340.657900270019,345.243686707646,358.486327394765
"60","2_292_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.279220613579,594.279220613579,597.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,594.279220613579,612.53657992646,594.279220613579,248.053823869163,151.308657865101,185.79393923934,184.965512114594,139.852813742386,90.0832611206852,101.053823869162,250.279220613579,90.0832611206852,151.480230740355,221.450793488832,223.79393923934,237.036579926459
"61","2_380_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.923881554251,390.923881554251,393.923881554251,390.923881554251,390.923881554251,390.923881554251,390.923881554251,390.923881554251,390.923881554251,390.923881554251,409.181240867132,390.923881554251,54.5979797464466,148.137084989848,201.249783362056,200.42135623731,170.521861300698,183.338095116624,216.40916292849,452.090403795623,183.338095116624,153.965512114594,426.462986797653,428.80613254816,442.04877323528
"62","2_276_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.42135623731,620.42135623731,623.42135623731,620.42135623731,620.42135623731,620.42135623731,620.42135623731,620.42135623731,620.42135623731,620.42135623731,638.678715550191,620.42135623731,276.681240867132,183.107647738325,217.592929112563,216.764501987817,171.651803615609,121.882250993908,132.852813742386,222.592929112564,121.882250993908,183.279220613579,213.693434175952,216.036579926459,229.279220613579
"63","1_491_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.492424049176,603.492424049176,606.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,621.749783362056,603.492424049176,270.279220613579,196.279220613579,235.107647738325,234.279220613579,190.137084989848,140.568542494924,151.539105243401,234.551298552221,140.568542494924,197.865007051206,254.220346110533,246.551298552221,242.965512114594
"64","1_377_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.308657865102,417.308657865102,420.308657865102,417.308657865102,417.308657865102,417.308657865102,417.308657865102,417.308657865102,417.308657865102,417.308657865102,435.566017177982,417.308657865102,93.1248916810278,161.894444302728,213.835569799683,213.007142674937,178.42135623731,177.764501987817,210.249783362056,427.705627484772,177.764501987817,167.379725676967,412.019335983757,414.362481734264,427.605122421384
"65","2_598_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0609665441,391.972654789532,426.45793616377,425.629509039024,380.516810666816,330.747258045115,341.717820793592,200.137084989848,330.747258045115,392.144227664785,224.622366364086,212.137084989848,208.551298552221
"66","1_597_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.81832585698,395.730014102412,430.215295476651,429.386868351905,384.274169979696,334.504617357996,345.475180106473,192.722871427475,334.504617357996,395.901586977666,217.208152801713,204.722871427475,201.137084989848
"67","2_391_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.785317267989,569.785317267989,572.785317267989,569.785317267989,569.785317267989,569.785317267989,569.785317267989,569.785317267989,569.785317267989,569.785317267989,588.04267658087,569.785317267989,218.589357775095,126.731493398826,168.388347648318,167.559920523572,123.417784899841,83.7903679018717,104.90306627408,332.898015640197,83.7903679018717,128.90306627408,304.069588515451,306.412734265958,319.655374953078
"68","2_176_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.568542494924,295.568542494924,298.568542494924,295.568542494924,295.568542494924,295.568542494924,295.568542494924,295.568542494924,295.568542494924,295.568542494924,313.825901807805,295.568542494924,114.78174593052,260.948268171891,314.0609665441,313.232539419353,283.333044482742,295.563491861041,328.634559672907,544.67619023325,295.563491861041,266.776695296638,533.717820793592,536.060966544099,549.303607231219
"69","2_492_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.492424049176,603.492424049176,606.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,603.492424049176,621.749783362056,603.492424049176,270.279220613579,196.279220613579,235.107647738325,234.279220613579,190.137084989848,140.568542494924,151.539105243401,234.551298552221,140.568542494924,197.865007051206,254.220346110533,246.551298552221,242.965512114594
"70","2_188_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.948268171891,403.948268171891,406.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,403.948268171891,422.205627484772,403.948268171891,258.066017177983,363.8305191658,415.771644662755,414.943217538009,379.185858225128,367.641702347844,394.85490578344,568.126983722083,367.641702347844,369.315800540039,572.766594028872,575.109739779379,576.541197284456
"71","1_468_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.031529292577,472.031529292577,475.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,472.031529292577,490.288888605458,472.031529292577,328.793939239341,422.031529292577,473.972654789532,473.144227664785,437.386868351905,423.014285349874,448.71277015971,583.239682094291,423.014285349874,427.516810666816,607.72496346853,595.239682094291,591.653895656664
"72","2_460_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.558441227158,542.558441227158,545.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,542.558441227158,560.815800540039,542.558441227158,362.492424049176,424.190908859011,476.132034355965,475.303607231219,437.404112294607,407.717820793592,428.972654789531,536.411254969545,407.717820793592,429.676190233249,560.896536343783,548.411254969545,544.825468531918
"73","2_577_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.663996924429,312.575685169861,347.0609665441,346.232539419354,301.119841047145,251.350288425444,262.320851173922,123.911688245431,251.350288425444,312.747258045115,148.39696961967,135.911688245431,132.325901807804
"74","1_339_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.051298552221,476.051298552221,479.051298552221,476.051298552221,476.051298552221,476.051298552221,476.051298552221,476.051298552221,476.051298552221,476.051298552221,494.308657865102,476.051298552221,122.370057685089,114.411688245431,166.352813742386,165.524386617639,129.767027304759,133.796464556282,166.28174593052,410.247258045115,133.796464556282,119.89696961967,382.962986797653,385.30613254816,398.54877323528
"75","2_403_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.04877323528,641.04877323528,644.04877323528,641.04877323528,641.04877323528,641.04877323528,641.04877323528,641.04877323528,641.04877323528,641.04877323528,659.306132548161,641.04877323528,294.823376490863,196.894444302729,230.208152801713,229.379725676967,184.267027304759,134.497474683058,143.811183182043,208.580735803744,134.497474683058,195.894444302729,179.752308678998,182.095454429505,195.338095116624
"76","1_442_12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.884343034963,413.913780286486,452.742207411232,451.913780286486,407.771644662755,358.203102167831,369.173664916308,285.308657865102,358.203102167831,415.499566724113,309.793939239341,297.308657865102,293.722871427475
"77","1_394_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.43354954613,625.43354954613,628.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,625.43354954613,643.690908859011,625.43354954613,262.639610306789,126.982756057297,148.373629022557,147.545201897811,103.225396744416,56.9705627484771,30.9705627484771,247.568542494924,56.9705627484771,124.225396744416,215.183766184074,219.769552621701,233.01219330882
"78","2_464_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.922402257837,511.922402257837,514.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,511.922402257837,530.179761570718,511.922402257837,352.785317267989,437.839141137152,489.780266634106,488.95183950936,453.19448019648,438.236110756822,463.934595566658,587.674710936836,438.236110756822,443.32442251139,612.159992311074,599.674710936836,596.088924499209
"79","2_80_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.880771697495,572.880771697495,575.880771697495,572.880771697495,572.880771697495,572.880771697495,572.880771697495,572.880771697495,572.880771697495,572.880771697495,591.138131010375,572.880771697495,207.601551083915,37.0918830920368,24.642135623731,23.8137084989848,35.2279220613579,83.5832611206852,103.725396744416,379.92135623731,83.5832611206852,29.8492424049175,347.536579926459,352.122366364086,365.365007051206
"80","2_155_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.137084989848,507.137084989848,510.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,507.137084989848,525.394444302729,507.137084989848,169.195959492893,128.183766184074,174.325901807805,173.497474683058,133.254833995939,106.053823869162,131.16652224137,331.735064736295,106.053823869162,130.355339059327,312.735064736295,315.078210486802,328.320851173922
"81","1_474_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.386868351905,549.386868351905,552.386868351905,549.386868351905,549.386868351905,549.386868351905,549.386868351905,549.386868351905,549.386868351905,549.386868351905,567.644227664785,549.386868351905,369.320851173922,430.190908859011,482.132034355965,481.303607231219,443.404112294607,413.717820793592,434.972654789531,542.411254969545,413.717820793592,435.676190233249,566.896536343783,554.411254969545,550.825468531918
"82","2_598_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0609665441,391.972654789532,426.45793616377,425.629509039024,380.516810666816,330.747258045115,341.717820793592,200.137084989848,330.747258045115,392.144227664785,224.622366364086,212.137084989848,208.551298552221
"83","2_270_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.007142674937,625.007142674937,628.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,625.007142674937,643.264501987818,625.007142674937,281.267027304759,185.107647738325,219.592929112564,218.764501987817,173.651803615609,123.882250993908,134.852813742386,221.42135623731,123.882250993908,185.279220613579,208.036579926459,210.379725676967,223.622366364086
"84","2_274_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.592929112564,610.592929112564,613.592929112564,610.592929112564,610.592929112564,610.592929112564,610.592929112564,610.592929112564,610.592929112564,610.592929112564,628.850288425445,610.592929112564,266.852813742386,177.036579926459,211.521861300698,210.693434175952,165.580735803744,115.811183182043,126.78174593052,232.42135623731,115.811183182043,177.208152801713,217.764501987817,220.107647738325,233.350288425444
"85","2_324_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.81832585698,532.81832585698,535.81832585698,532.81832585698,532.81832585698,532.81832585698,532.81832585698,532.81832585698,532.81832585698,532.81832585698,551.075685169861,532.81832585698,168.953318805774,23.5563491861041,69.698484809835,68.8700576850888,29.7989898732233,52.2132034355964,83.6274169979695,355.923881554251,52.2132034355964,25.7279220613579,323.539105243401,328.124891681028,341.367532368147
"86","1_362_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.007142674937,388.007142674937,391.007142674937,388.007142674937,388.007142674937,388.007142674937,388.007142674937,388.007142674937,388.007142674937,388.007142674937,406.264501987817,388.007142674937,169.539105243401,262.634559672906,314.575685169861,313.747258045115,277.989898732234,267.374675043084,298.102597104442,481.717820793593,267.374675043084,268.119841047145,481.771644662754,484.114790413262,490.132034355966
"87","1_275_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.492424049176,623.492424049176,626.492424049176,623.492424049176,623.492424049176,623.492424049176,623.492424049176,623.492424049176,623.492424049176,623.492424049176,641.749783362056,623.492424049176,281.40916292849,194.521861300698,229.249783362056,228.42135623731,183.308657865102,133.539105243401,144.509667991878,217.865007051206,133.539105243401,194.936074863071,223.007142674937,225.350288425444,226.279220613579
"88","2_526_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.078210486803,599.078210486803,602.078210486803,599.078210486803,599.078210486803,599.078210486803,599.078210486803,599.078210486803,599.078210486803,599.078210486803,617.335569799683,599.078210486803,282.291413922399,218.936074863071,260.107647738325,259.279220613579,215.137084989848,168.882250993909,179.852813742386,246.42135623731,168.882250993909,221.107647738325,270.906637611549,258.42135623731,254.835569799683
"89","2_441_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.055915910217,413.08535316174,451.913780286486,451.08535316174,406.943217538009,357.374675043084,368.345237791562,283.308657865102,357.374675043084,414.671139599367,307.793939239341,295.308657865102,291.722871427475
"90","1_17_11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.366053071733,584.366053071733,587.366053071733,584.366053071733,584.366053071733,584.366053071733,584.366053071733,584.366053071733,584.366053071733,584.366053071733,602.623412384614,584.366053071733,219.086832458154,48.5771644662753,9.53553390593274,8.53553390593274,45.5416305603426,93.6543289325506,113.796464556282,389.992424049175,93.6543289325506,41.3345237791561,357.607647738325,362.193434175952,375.436074863071
"91","2_294_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563.865007051206,560.865007051206,563.865007051206,560.865007051206,560.865007051206,560.865007051206,560.865007051206,560.865007051206,560.865007051206,560.865007051206,579.122366364087,560.865007051206,216.296464556282,137.852813742386,178.681240867132,177.852813742386,133.710678118655,89.9411254969542,101.740115370178,281.320851173922,89.9411254969542,140.024386617639,259.835569799683,262.17871555019,275.42135623731
"92","1_133_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.208152801714,528.208152801714,531.208152801714,528.208152801714,528.208152801714,528.208152801714,528.208152801714,528.208152801714,528.208152801714,528.208152801714,546.465512114595,528.208152801714,177.01219330882,97.254833995939,140.911688245431,140.083261120685,99.0121933088197,65.1837661840735,90.2964645562816,321.320851173921,65.1837661840735,99.4264068711928,292.492424049175,294.835569799683,308.078210486802
"93","2_172_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.708152801714,524.708152801714,527.708152801714,524.708152801714,524.708152801714,524.708152801714,524.708152801714,524.708152801714,524.708152801714,524.708152801714,542.965512114594,524.708152801714,202.950793488833,187.997474683058,234.139610306789,233.311183182043,193.068542494924,163.382250993909,185.808657865102,351.992424049176,163.382250993909,190.169047558312,346.247258045114,348.590403795622,360.406637611549
"94","2_136_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.793939239341,525.793939239341,528.793939239341,525.793939239341,525.793939239341,525.793939239341,525.793939239341,525.793939239341,525.793939239341,525.793939239341,544.051298552221,525.793939239341,175.426406871193,100.01219330882,143.911688245431,143.083261120685,102.01219330882,69.0121933088197,94.1248916810278,323.847763108503,69.0121933088197,102.183766184074,295.735064736294,298.078210486802,311.320851173921
"95","1_565_10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.563491861041,359.475180106473,393.960461480712,393.132034355966,348.019335983757,298.249783362056,309.220346110534,143.095454429505,298.249783362056,359.646752981727,167.580735803744,155.095454429505,151.509667991878
"96","2_225_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.156420973605,720.156420973605,723.156420973605,720.156420973605,720.156420973605,720.156420973605,720.156420973605,720.156420973605,720.156420973605,720.156420973605,738.413780286486,720.156420973605,428.499566724113,398.132034355965,438.475180106473,437.646752981727,393.504617357996,343.936074863071,354.906637611549,350.605122421384,343.936074863071,400.303607231219,375.090403795623,362.605122421384,359.019335983757
"97","1_239_5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.47012947259,419.102597104443,459.44574285495,458.617315730204,414.475180106473,364.906637611549,375.877200360026,363.291413922399,364.906637611549,421.274169979696,387.776695296638,375.291413922399,371.705627484772
"98","2_254_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.693434175952,590.693434175952,593.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,590.693434175952,608.950793488833,590.693434175952,243.639610306789,147.480230740355,181.965512114594,181.137084989848,136.024386617639,86.254833995939,97.2253967444161,254.693434175952,86.254833995939,147.651803615609,225.865007051206,228.208152801713,241.450793488833
"99","2_203_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.79393923934,375.79393923934,378.79393923934,375.79393923934,375.79393923934,375.79393923934,375.79393923934,375.79393923934,375.79393923934,375.79393923934,394.051298552221,375.79393923934,11.2426406871193,176.923881554251,230.03657992646,229.208152801713,201.651803615609,215.39696961967,248.468037431536,502.617315730204,215.39696961967,182.752308678998,474.504617357995,476.847763108503,490.090403795622
